Issue ID,Issue Summary,Issue Description,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71
MDL-62338,Backup provider located in weird location,Due to autoclass loading (see fetch_subsystems() in lib/classes/component.php) the provider was put in \{\{backup/util/ui}}.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62339,Purpose of summary in tool_policy,"In the Privacy Plugin, the user agrees with the policy.

I'm confused with the functionality of ""summary"" and the complete description. 

The complete description is always shown. How come?

Can this be hidden?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62340,If backup data contains information of a user that has asked to be deleted we should not restore it,"The core_backup provider implemented in MDL-62308 does not actively remove user data from the backup (because that would be insane), so when restoring these backups we should ignore users who dont want to be remembered.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62341,Add back button from viewall policies page,A link to the admin/tool/policy/viewall.php page has been added to the footer. We should add a back button to let users to go back to the previous page.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62342,Use the singular/plural form of the labels when revoking/consenting policies on behalf of a user,"In the ""User agreements"" page, if we're revoking/consenting to only a single policy or user, use appropriately the singular/plural form of the labels.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62343,"Add a link from ""Policies and agreements"" page to the Privacy officer contact form","Add a link that will allow the user to contact the data protection officer from the ""Policies and agreements"" user's profile page, instead of displaying only a message.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62351,Validate subsystem in link_subsystem,"I noticed that blog privacy provider calls

{code}

$collection->link_subsystem('core_comments', 'privacy:metadata:core_comments');

{code}

where the correct name of the component is 'core_comment'. 



We need to fix it, look for other mistakes, add validation and/or unittests",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62356,enrol_meta to export/delete groups,enrol_meta privacy provider should also export and delete the group memberships it is responsible for.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62357,enrol_cohort to export/delete groups,enrol_cohort privacy provider should also export and delete the group memberships it is responsible for.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62363,Followup: Revisit portfolio to determine which modules should link to it via link_subsystem,"We currently don't link_subsystem to portfolio anywhere, and we should be doing this in places that use portfolio.



-Additionally, MDL-61814 changed the portfolio provider to a plugin\provider, when in fact this should have been a subsystem\provider, so this should be changed too. This change won't affect anything, as both interfaces extend the same base core_user_data_provider, so should be a one line change.-",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62370,Subsystems without directories should not be flagged in plugin registry,"We still flag components which don't have any directory in the plugin registry.

Let's either go for the simple approach of not even listing them, or use a generic string to say that they don't contain data.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62373,Confusing contact DPO modal window,"Because of the way the contact DPO modal window is laid out, the text reads 'Reply to Message', which is very confusing for a user who has just clicked the link 'Contact Data Protection Officer'.



I'm wondering why the user's email address is shown at the top, and whether it could be removed?



Other possibilities would be to add some space between the email address and the text box and move the labels 'Reply to' and 'Message' closer to the email address and text box.



!contact dpo modal.png!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62378,Error when exporting competencies from the Privacy API,"*Steps to reproduce:*

# Download the CSV with the competency framework ""Australian Curriculum - Science F-10"" from [https://moodle.net/mod/data/view.php?d=12&rid=608]

# Login as admin

# Access to ""Site administration | Competencies | Import competency framework""

# Import the CSV file downloaded previously.

# Use the script ""Test of exporting user data"" from [https://docs.moodle.org/dev/Privacy_API/Utilities#Test_of_exporting_user_data] for exporting the data of your site.







*Expected result*



No errors should be displayed.



*Current result*



The following error is thrown:





{code:java}

Processing export for User Admin

Default exception handler: Exception - Argument 1 passed to core\external\exporter::export() must be an instance of renderer_base, instance of bootstrap_renderer given, called in [dirroot]/competency/classes/privacy/provider.php on line 1869 Debug: 

Error code: generalexceptionmessage

* line 120 of /lib/classes/external/exporter.php: TypeError thrown

* line 1869 of /competency/classes/privacy/provider.php: call to core\external\exporter->export()

* line 1552 of /competency/classes/privacy/provider.php: call to core_competency\privacy\provider::transform_framework_brief()

* line 1592 of /competency/classes/privacy/provider.php: call to core_competency\privacy\provider::core_competency\privacy\{closure}()

* line 645 of /competency/classes/privacy/provider.php: call to core_competency\privacy\provider::export_user_data_frameworks_in_context()

* line 447 of /competency/classes/privacy/provider.php: call to core_competency\privacy\provider::export_user_data_in_system_context()

* line 221 of /privacy/classes/manager.php: call to core_competency\privacy\provider::export_user_data()

* line 76 of /mdkscriptrun..php: call to core_privacy\manager->export_user_data()

!!! Exception - Argument 1 passed to core\external\exporter::export() must be an instance of renderer_base, instance of bootstrap_renderer given, called in [dirroot]/competency/classes/privacy/provider.php on line 1869 !!!

!! 

Error code: generalexceptionmessage !!

!! Stack trace: * line 120 of /lib/classes/external/exporter.php: TypeError thrown

* line 1869 of /competency/classes/privacy/provider.php: call to core\external\exporter-&gt;export()

* line 1552 of /competency/classes/privacy/provider.php: call to core_competency\privacy\provider::transform_framework_brief()

* line 1592 of /competency/classes/privacy/provider.php: call to core_competency\privacy\provider::core_competency\privacy\{closure}()

* line 645 of /competency/classes/privacy/provider.php: call to core_competency\privacy\provider::export_user_data_frameworks_in_context()

* line 447 of /competency/classes/privacy/provider.php: call to core_competency\privacy\provider::export_user_data_in_system_context()

* line 221 of /privacy/classes/manager.php: call to core_competency\privacy\provider::export_user_data()

* line 76 of /mdkscriptrun..php: call to core_privacy\manager-&gt;export_user_data()

!!

{code}





",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62383,Recordset not closed in \core_privacy\local\request\contextlist::add_from_sql(),The $contexts recordset is not being closed after processing.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62384,Performance fixes for some providers,"We've discovered some issues due to joins which don't scale well with large numbers of records.



The one which we discovered this with is assign and it's because the query planner in some engines doesn't deal well with joins where the filter is only in the WHERE (when it should be on the JOIN).



Thankfully this only effects providers, and only those which do complex joins, and thankfully these are mostly extremely well unit tested now.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62388,Sensitive personal data processing reasons can not be removed once added,There must be a !empty thing around that should probably be refined.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62389,New user accounts can't be created when force auto guest login,"When the ""Policy (tool_policy)"" is set as default site handler, there is at least one active policy, the site is configured to allow self-registration (for instance using the ""Email-based self-registration"") and the following parameters are enabled:

* Auto-login guests (autologinguests)

* Force users to log in (forcelogin)



users can't create new accounts. The following error is displayed: ""No permission to agree to the policies"".



",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62391,Add information on requests details and table about who made the data request,"It would be useful to show who's created the data request, especially when the request was made by a user on behalf of another user (e.g. parent, DPO).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62393,Random unit test failures with core_message provider testcase,"This was noticed on integration testing runs. [see here|http://ci7.stronk7.com:81/job/20.%20Run%20phpunit%20UnitTests%20PostgreSQL%20%2833_STABLE%29/865/console]. 

{code:java}There was 1 failure:



1) core_message_privacy_provider_testcase::test_export_for_context_with_messages

Failed asserting that two strings are equal.

--- Expected

+++ Actual

@@ @@

-'Yes'

+'No'{code}

Looks to be an ordering issue, as it seems $m1, $m2 and $m3 are coming back in the wrong order. Looking at the provider, it does seem to be ordering the messages, so perhaps the issue lies with the get_data call? Not 100% sure.



Additionally, the variables $m7, $m8 and $m9 aren't used in that test and should be removed.



Tagging as all branches in case.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62395,Review and fix the display of tables in tool_dataprivacy,"Changes in Boost 4.0 migration could be affecting the display of the tables in tool_dataprivacy (e.g. the purposes table).



We need to identify these tables and fix accordingly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62396,Remove button overlaps when Purpose title is too long,"# Go to the ""data registry"" (you can search for it in site admin)

# Select ""Purposes"" from ""Edit"" drop down

# Purposes table SHOULD look ok

# Add ""Sensitive personal data processing reasons"" to a purpose and save changes

# Return to the purpose edit form, remove the ""Sensitive personal data processing reasons"" you added before and save changes

# The ""Sensitive personal data processing reasons"" you previously added SHOULD NOT be there anymore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62397,Data exporter does not recover from failure,"# Start export

# Kill export mid-process

# re-run adhoc task

# Adhoc task errors about an in-progress task and exits



Essentially we have a double lock which breaks things. Easy fix.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62399,"Export files that ""belong"" to user in different file areas based on userid field in files table","Came up during testing of MDL-61976 for files uploaded to mod_wiki but it can also be present in other areas. 

Files table stores userid which is not displayed anywhere (only ""Author"" text field is displayed and only when managing files in this area). We do not export these files based on userid



There are no methods in files api or privacy api that would retrieve files by userid



Example of scenario:

- I, as a teacher, edited course summary and embedded files

- these files have my userid in the database

- the text of the course summary does not have my userid and is not exported as part of my data

- as a result these files are never exported to me



same with activity descriptions, question texts, feedback questions, and all other places where users (usually teachers) embed files into content that is not owned by them



wiki:

- there is a capability to ""Manage wiki files"" directly

- I can upload files directly to collaborative wiki without having any revisions to the page

- wiki will not show these files as belonging to me or authored by me

- wiki will not be exported to me because it does not have my revisions (currently)

- tester expects that the files I uploaded will be exported



In 99% cases these files should not be deleted though",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62413,User cannot cancel the data request made for them,"Users should be able to cancel data requests that were made for them. After all, it's their personal data.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62414,User selector should be only shown for user's children when making personal data requests (mydatarequests.php),"When a DPO is creating personal data requests (in mydatarequests.php), the user selector should only show users that the DPO is a parent of.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62418,Consent page hasn't blocks with Clean theme,"[~stronk7] has discovered it while reviewing the ""Agree on behalf of another user as a manager, single policy, javascript on"" behat test (which is failing because of this with the *clean* theme).



*Steps to reproduce (with CLEAN theme):*

# Login as admin.

# Go to ""Site administration / Users / Privacy and policies / Policy settings""

# Set the site policy handler to ""Policy (tool_policy).

# Access to ""Site administration / Users / Privacy and policies / Manage policies"".

# Create and enable one policy.

# Edit the manager role and allow the ""tool/policy:acceptbehalf"" capability. 

# Logout.

# Login as manager.

# Read the policy text and click over Next.



*Expected result:*



The consent page should be displayed with the navigation blocks.



*Current result:*



The consent page is displayed without lateral blocks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62420,Random fail in enrol_lti_privacy_provider_testcase,"Ordering issue in enrol_lti_privacy_provider_testcase:



{code}

There was 1 failure:



1) enrol_lti_privacy_provider_testcase::test_get_contexts_for_userid

Failed asserting that 167002 matches expected 167000.



/Users/Shared/Jenkins/Home/git_repositories/master/enrol/lti/tests/privacy_provider_test.php:87

/Users/Shared/Jenkins/Home/git_repositories/master/lib/phpunit/classes/advanced_testcase.php:80



{code}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62421,logstore_standard provider names incorrect table in metadata,Names {{log}} instead of {{logstore_standard_log}}.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62422,user_preferences table missing from core_user metadata,Should have been included but was missed.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62423,scale and scale_history missing in core_rating,These were missing in the implementation of {{core_rating}},1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62424,role_sortorder missing from core_role provider,Not mentioned in metadata. Probably no need to export.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-62425,Implement core provider,"One area which we've missed is {{core}} - as in, {{lib/classes}}.



We need to:

* include this in the list of components returned in {{privacy\classes\manager.php::get_component_list}}

* update the plugin registry to use this

* implement the provider



Tables to include:

* {{config_log}}

* {{upgrade_log}}

* {{task_adhoc}}

* {{events_queue}}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
